,did,cid,cname
18525,23573,9329532,"192 -063 -Chedin, Frederic"
18526,23573,9329533,"192 -064 -Meares, Claude"
18527,23573,9329534,"192 -065 -Sundaresan, Venkates"
18528,23573,9329535,"192 -066 -Ellefson Crowder, Ma"
18529,23573,9329536,"192 -067 -Rose, Alan"
18530,23573,9329537,"192 -068 -Mulloney, Brian"
18531,23573,9329538,"192 -069 -Natzle, Jeanette"
18532,23573,9329539,"192 -070 -Lin, Su-Ju"
18533,23573,9329540,"192 -071 -Oneill, Sharman"
18534,23573,9329541,"192 -072 -Pappone, Pamela"
18535,23573,9329542,"192 -073 -Pessah, Isaac"
18536,23573,9329543,"192 -074 -Phillips, Donald"
18537,23573,9329544,"192 -075 -Powell, Jerry"
18538,23573,9329545,"192 -076 -Bowman, John"
18539,23573,9329546,"192 -077 -Privalsky, Martin"
18540,23573,9329547,"192 -078 -Radke, Kathryn"
18541,23573,9329548,"192 -079 -Rice, Robert"
18542,23573,9329549,"192 -080 -Rucker, Robert"
18543,23573,9329550,"192 -081 -Ryu, Dewey"
18544,23573,9329551,"192 -082 -Schmid, Carl"
18545,23573,9329552,"192 -083 -Scholey, Jonathan"
18546,23573,9329553,"192 -084 -Segel, Irwin"
18547,23573,9329554,"192 -085 -Segel, Leigh"
18548,23573,9329555,"192 -086 -Starr, Daniel"
18549,23573,9329556,"192 -087 -Smith, Gary"
18550,23573,9329557,"192 -088 -Dinesh-Kumar, Savith"
18551,23573,9329558,"192 -089 -Draper, Bruce"
18552,23573,9329559,"192 -090 -Toney, Michael"
18553,23573,9329560,"192 -091 -Tappel, A"
18554,23573,9329561,"192 -092 -Theg, Steven"
18555,23573,9329562,"192 -093 -Quiros, Carlos"
18556,23573,9329563,"192 -094 -Torres, Jose"
18557,23573,9329564,"192 -095 -Abel, Steffen"
18558,23573,9329565,"192 -096 -Heyer, Wolf"
18559,23573,9329566,"192 -097 -Myles, Diana"
18560,23573,9329567,"192 -098 -Rannala, Bruce"
18561,23573,9329568,"192 -099 -Vulliet, Philip"
18562,23573,9329569,"192 -100 -Walsh, Donal"
18563,23573,9329570,"192 -101 -Turelli, Michael"
18564,23573,9329571,"192 -102 -Williamson, Valerie"
18565,23573,9329572,"192 -103 -Wilson, Martin"
18566,23573,9329573,"192 -104 -Langley, Charles"
18567,23573,9329574,"192 -105 -Yoder, John"
18568,23573,9329575,"192 -106 -Ziboh, Vincent"
18569,23573,9329576,"192 -107 -Rodriguez, Raymond"
18570,23573,9329577,"192 -108 -Sanders, Mark"
18571,23573,9329578,"192 -109 -Hilt, Kenneth"
18572,23573,9329579,"192 -110 -Morand, Larry"
18573,23573,9329580,"192 -111 -Edwards, Benjamin"
18574,23573,9329581,"192 -112 -Dvorak, Jan"
18575,23573,9329582,"192 -113 -Michelmore, Richard"
18576,23573,9329583,"192 -114 -Nunnari, Jodi"
18577,23573,9329584,"192 -115 -Rose, Lesilee"
18578,23573,9329585,"192 -116 -Sawai, Earl"
18579,23573,9329586,192 -117 -The Staff
18580,23573,9329587,"192 -118 -Lott, Susan"
18581,23573,9329588,192 -119 -The Staff
18582,23573,9329589,"192 -120 -Juliano, Celina"
18583,23573,9329590,"192 -121 -Monfared, Mona"
18584,23573,9329591,192 -122 -The Staff
18585,23573,9329592,"192 -123 -Arsuaga, Francisco"
18586,23573,9329593,"192 -124 -Nord, Alexander"
18587,23573,9329594,"192 -125 -Comai, Luca"
18588,23573,9329595,"192 -126 -Mckenney, Richard"
18589,23573,9329596,193 -000 -The Staff
18590,23573,9329597,"193 -001 -Armstrong, Peter"
18591,23573,9329598,"193 -002 -Chan, Simon"
18592,23573,9329599,193 -003 -The Staff
18593,23573,9329600,"193 -004 -Kimsey, Robert"
18594,23573,9329601,"193 -005 -Cheng, R. Holland"
18595,23573,9329602,"193 -006 -Benton, Hilary"
18596,23573,9329603,"193 -007 -Burgess, Sean"
18597,23573,9329604,"193 -008 -Mcnally, Francis"
18598,23573,9329605,"193 -009 -Fraser, Christopher"
18599,23573,9329606,"193 -010 -Britt, Anne"
18600,23573,9329607,"193 -011 -Britt, R"
18601,23573,9329608,"193 -012 -Bruening, George"
18602,23573,9329609,"193 -013 -Burtis, Kenneth"
18603,23573,9329610,"193 -014 -Callis, Judy"
18604,23573,9329611,"193 -015 -Korf, Ian"
18605,23573,9329612,"193 -016 -Chang, Ernest"
18606,23573,9329613,"193 -017 -Lindsay, Leann"
18607,23573,9329614,"193 -018 -Al-Bassam, Jawdat"
18608,23573,9329615,"193 -019 -Kaplan, Kenneth"
18609,23573,9329616,"193 -020 -Xu, Lifeng"
18610,23573,9329617,"193 -021 -Rubin, Carol"
18611,23573,9329618,"193 -022 -Kimbrell, Deborah"
18612,23573,9329619,"193 -023 -Crowe, John"
18613,23573,9329620,"193 -024 -Dahmus, Michael"
18614,23573,9329621,"193 -025 -Maloof, Julin"
18615,23573,9329622,"193 -026 -Oneill, Sharman"
18616,23573,9329623,"193 -027 -Ducore, Jonathan"
18617,23573,9329624,"193 -028 -Erickson, Carol"
18618,23573,9329625,"193 -029 -Etzler, Marilynn"
18619,23573,9329626,"193 -030 -Fairclough, Robert"
18620,23573,9329627,"193 -031 -Fisher, Andrew"
18621,23573,9329628,"193 -032 -Fitzgerald, Paul"
18622,23573,9329629,"193 -033 -Gasser, Charles"
18623,23573,9329630,"193 -034 -Liu, Bo"
18624,23573,9329631,"193 -035 -Shiozaki, Kazuhiro"
18625,23573,9329632,"193 -036 -Kliebenstein, Daniel"
18626,23573,9329633,"193 -037 -Hammock, Bruce"
18627,23573,9329634,"193 -038 -Fiehn, Oliver"
18628,23573,9329635,"193 -039 -Harada, John"
18629,23573,9329636,"193 -040 -Harmer, Stacey"
18630,23573,9329637,"193 -041 -Hedrick, Jerry"
18631,23573,9329638,"193 -042 -Ori-Mckenney, Kassan"
18632,23573,9329639,"193 -043 -Hjelmeland, Leonard"
18633,23573,9329640,"193 -044 -Wilson, David"
18634,23573,9329641,"193 -045 -Hunter, Neil"
18635,23573,9329642,"193 -046 -Powers, Ted Edmund"
18636,23573,9329643,"193 -047 -Jue, Thomas"
18637,23573,9329644,"193 -048 -Murphy, Terence"
18638,23573,9329645,"193 -049 -Kiger, John"
18639,23573,9329646,"193 -050 -Carrasco Garcia, Sil"
18640,23573,9329647,"193 -051 -Kowalczykowski, Step"
18641,23573,9329648,"193 -052 -Labavitch, J"
18642,23573,9329649,"193 -053 -Lagarias, J"
18643,23573,9329650,"193 -054 -Leal, Walter"
18644,23573,9329651,"193 -055 -Last, Jerold"
18645,23573,9329652,"193 -056 -Baldwin, Enoch"
18646,23573,9329653,"193 -057 -Engebrecht, Joanne"
18647,23573,9329654,"193 -058 -Lucas, William"
18648,23573,9329655,"193 -059 -Luciw, Paul"
18649,23573,9329656,"193 -060 -Leary, Julie"
18650,23573,9329657,"193 -061 -Stahlberg, Henning"
18651,23573,9329658,"193 -062 -Matthews, Harry"
18652,23573,9329659,"193 -063 -Chedin, Frederic"
18653,23573,9329660,"193 -064 -Meares, Claude"
18654,23573,9329661,"193 -065 -Sundaresan, Venkates"
18655,23573,9329662,"193 -066 -Ellefson Crowder, Ma"
18656,23573,9329663,"193 -067 -Rose, Alan"
18657,23573,9329664,"193 -068 -Mulloney, Brian"
18658,23573,9329665,"193 -069 -Natzle, Jeanette"
18659,23573,9329666,"193 -070 -Lin, Su-Ju"
18660,23573,9329667,"193 -071 -Oneill, Sharman"
18661,23573,9329668,"193 -072 -Pappone, Pamela"
18662,23573,9329669,"193 -073 -Pessah, Isaac"
18663,23573,9329670,"193 -074 -Phillips, Donald"
18664,23573,9329671,"193 -075 -Powell, Jerry"
18665,23573,9329672,"193 -076 -Bowman, John"
18666,23573,9329673,"193 -077 -Privalsky, Martin"
18667,23573,9329674,"193 -078 -Radke, Kathryn"
18668,23573,9329675,"193 -079 -Rice, Robert"
18669,23573,9329676,"193 -080 -Rucker, Robert"
18670,23573,9329677,"193 -081 -Ryu, Dewey"
18671,23573,9329678,"193 -082 -Schmid, Carl"
18672,23573,9329679,"193 -083 -Scholey, Jonathan"
18673,23573,9329680,"193 -084 -Segel, Irwin"
18674,23573,9329681,"193 -085 -Segel, Leigh"
18675,23573,9329682,"193 -086 -Starr, Daniel"
18676,23573,9329683,"193 -087 -Smith, Gary"
18677,23573,9329684,"193 -088 -Dinesh-Kumar, Savith"
18678,23573,9329685,"193 -089 -Draper, Bruce"
18679,23573,9329686,"193 -090 -Toney, Michael"
18680,23573,9329687,"193 -091 -Tappel, A"
18681,23573,9329688,"193 -092 -Theg, Steven"
18682,23573,9329689,"193 -093 -Quiros, Carlos"
18683,23573,9329690,"193 -094 -Torres, Jose"
18684,23573,9329691,"193 -095 -Abel, Steffen"
18685,23573,9329692,"193 -096 -Heyer, Wolf"
18686,23573,9329693,"193 -097 -Myles, Diana"
18687,23573,9329694,"193 -098 -Rannala, Bruce"
18688,23573,9329695,"193 -099 -Vulliet, Philip"
18689,23573,9329696,"193 -100 -Walsh, Donal"
18690,23573,9329697,"193 -101 -Turelli, Michael"
18691,23573,9329698,"193 -102 -Williamson, Valerie"
18692,23573,9329699,"193 -103 -Wilson, Martin"
18693,23573,9329700,"193 -104 -Langley, Charles"
18694,23573,9329701,"193 -105 -Yoder, John"
18695,23573,9329702,"193 -106 -Ziboh, Vincent"
18696,23573,9329703,"193 -107 -Rodriguez, Raymond"
18697,23573,9329704,"193 -108 -Sanders, Mark"
18698,23573,9329705,"193 -109 -Hilt, Kenneth"
18699,23573,9329706,"193 -110 -Morand, Larry"
18700,23573,9329707,"193 -111 -Edwards, Benjamin"
18701,23573,9329708,"193 -112 -Dvorak, Jan"
18702,23573,9329709,"193 -113 -Michelmore, Richard"
18703,23573,9329710,"193 -114 -Nunnari, Jodi"
18704,23573,9329711,"193 -115 -Rose, Lesilee"
18705,23573,9329712,"193 -116 -Sawai, Earl"
18706,23573,9329713,193 -117 -The Staff
18707,23573,9329714,"193 -118 -Lott, Susan"
18708,23573,9329715,193 -119 -The Staff
18709,23573,9329716,"193 -120 -Juliano, Celina"
18710,23573,9329717,"193 -121 -Monfared, Mona"
18711,23573,9329718,193 -122 -The Staff
18712,23573,9329719,"193 -123 -Arsuaga, Francisco"
18713,23573,9329720,"193 -124 -Nord, Alexander"
18714,23573,9329721,"193 -125 -Comai, Luca"
18715,23573,9329722,"193 -126 -Mckenney, Richard"
18716,23573,9329723,"193 -469 -Natzle, Jeanette"
18717,23573,9329724,"194 -125 -Comai, Luca"
18718,23573,9329725,194H -000 -The Staff
18719,23573,9329726,"194H -001 -Armstrong, Peter"
18720,23573,9329727,"194H -002 -Chan, Simon"
18721,23573,9329728,194H -003 -The Staff
18722,23573,9329729,"194H -004 -Kimsey, Robert"
18723,23573,9329730,"194H -005 -Cheng, R. Holland"
18724,23573,9329731,"194H -006 -Benton, Hilary"
18725,23573,9329732,"194H -007 -Burgess, Sean"
18726,23573,9329733,"194H -008 -Mcnally, Francis"
18727,23573,9329734,"194H -009 -Fraser, Christopher"
18728,23573,9329735,"194H -010 -Britt, Anne"
18729,23573,9329736,"194H -011 -Britt, R"
18730,23573,9329737,"194H -012 -Bruening, George"
18731,23573,9329738,"194H -013 -Burtis, Kenneth"
18732,23573,9329739,"194H -014 -Callis, Judy"
18733,23573,9329740,"194H -015 -Korf, Ian"
18734,23573,9329741,"194H -016 -Chang, Ernest"
18735,23573,9329742,"194H -017 -Lindsay, Leann"
18736,23573,9329743,"194H -018 -Al-Bassam, Jawdat"
18737,23573,9329744,"194H -019 -Kaplan, Kenneth"
18738,23573,9329745,"194H -020 -Xu, Lifeng"
18739,23573,9329746,"194H -021 -Rubin, Carol"
18740,23573,9329747,"194H -022 -Kimbrell, Deborah"
18741,23573,9329748,"194H -023 -Crowe, John"
18742,23573,9329749,"194H -024 -Dahmus, Michael"
18743,23573,9329750,"194H -025 -Maloof, Julin"
18744,23573,9329751,"194H -026 -Oneill, Sharman"
18745,23573,9329752,"194H -027 -Ducore, Jonathan"
18746,23573,9329753,"194H -028 -Erickson, Carol"
18747,23573,9329754,"194H -029 -Etzler, Marilynn"
18748,23573,9329755,"194H -030 -Fairclough, Robert"
18749,23573,9329756,"194H -031 -Fisher, Andrew"
18750,23573,9329757,"194H -032 -Fitzgerald, Paul"
18751,23573,9329758,"194H -033 -Gasser, Charles"
18752,23573,9329759,"194H -034 -Liu, Bo"
18753,23573,9329760,"194H -035 -Shiozaki, Kazuhiro"
18754,23573,9329761,"194H -036 -Kliebenstein, Daniel"
18755,23573,9329762,"194H -037 -Hammock, Bruce"
18756,23573,9329763,"194H -038 -Fiehn, Oliver"
18757,23573,9329764,"194H -039 -Harada, John"
18758,23573,9329765,"194H -040 -Harmer, Stacey"
18759,23573,9329766,"194H -041 -Hedrick, Jerry"
18760,23573,9329767,"194H -042 -Ori-Mckenney, Kassan"
18761,23573,9329768,"194H -043 -Hjelmeland, Leonard"
18762,23573,9329769,"194H -044 -Wilson, David"
18763,23573,9329770,"194H -045 -Hunter, Neil"
18764,23573,9329771,"194H -046 -Powers, Ted Edmund"
18765,23573,9329772,"194H -047 -Jue, Thomas"
18766,23573,9329773,"194H -048 -Murphy, Terence"
18767,23573,9329774,"194H -049 -Kiger, John"
18768,23573,9329775,"194H -050 -Carrasco Garcia, Sil"
18769,23573,9329776,"194H -051 -Kowalczykowski, Step"
18770,23573,9329777,"194H -052 -Labavitch, J"
18771,23573,9329778,"194H -053 -Lagarias, J"
18772,23573,9329779,"194H -054 -Leal, Walter"
18773,23573,9329780,"194H -055 -Last, Jerold"
18774,23573,9329781,"194H -056 -Baldwin, Enoch"
18775,23573,9329782,"194H -057 -Engebrecht, Joanne"
18776,23573,9329783,"194H -058 -Lucas, William"
18777,23573,9329784,"194H -059 -Luciw, Paul"
18778,23573,9329785,"194H -060 -Leary, Julie"
18779,23573,9329786,"194H -061 -Stahlberg, Henning"
18780,23573,9329787,"194H -062 -Matthews, Harry"
18781,23573,9329788,"194H -063 -Chedin, Frederic"
18782,23573,9329789,"194H -064 -Meares, Claude"
18783,23573,9329790,"194H -065 -Sundaresan, Venkates"
18784,23573,9329791,"194H -066 -Ellefson Crowder, Ma"
18785,23573,9329792,"194H -067 -Rose, Alan"
18786,23573,9329793,"194H -068 -Mulloney, Brian"
18787,23573,9329794,"194H -069 -Natzle, Jeanette"
18788,23573,9329795,"194H -070 -Lin, Su-Ju"
18789,23573,9329796,"194H -071 -Oneill, Sharman"
18790,23573,9329797,"194H -072 -Pappone, Pamela"
18791,23573,9329798,"194H -073 -Pessah, Isaac"
18792,23573,9329799,"194H -074 -Phillips, Donald"
18793,23573,9329800,"194H -075 -Powell, Jerry"
18794,23573,9329801,"194H -076 -Bowman, John"
18795,23573,9329802,"194H -077 -Privalsky, Martin"
18796,23573,9329803,"194H -078 -Radke, Kathryn"
18797,23573,9329804,"194H -079 -Rice, Robert"
18798,23573,9329805,"194H -080 -Rucker, Robert"
18799,23573,9329806,"194H -081 -Ryu, Dewey"
18800,23573,9329807,"194H -082 -Schmid, Carl"
18801,23573,9329808,"194H -083 -Scholey, Jonathan"
18802,23573,9329809,"194H -084 -Segel, Irwin"
18803,23573,9329810,"194H -085 -Segel, Leigh"
18804,23573,9329811,"194H -086 -Starr, Daniel"
18805,23573,9329812,"194H -087 -Smith, Gary"
18806,23573,9329813,"194H -088 -Dinesh-Kumar, Savith"
18807,23573,9329814,"194H -089 -Draper, Bruce"
18808,23573,9329815,"194H -090 -Toney, Michael"
18809,23573,9329816,"194H -091 -Tappel, A"
18810,23573,9329817,"194H -092 -Theg, Steven"
18811,23573,9329818,"194H -093 -Quiros, Carlos"
18812,23573,9329819,"194H -094 -Torres, Jose"
18813,23573,9329820,"194H -095 -Abel, Steffen"
18814,23573,9329821,"194H -096 -Heyer, Wolf"
18815,23573,9329822,"194H -097 -Myles, Diana"
18816,23573,9329823,194H -098 -The Staff
18817,23573,9329824,"194H -099 -Vulliet, Philip"
18818,23573,9329825,"194H -100 -Walsh, Donal"
18819,23573,9329826,194H -101 -The Staff
18820,23573,9329827,"194H -102 -Williamson, Valerie"
18821,23573,9329828,"194H -103 -Wilson, Martin"
18822,23573,9329829,194H -104 -The Staff
18823,23573,9329830,"194H -105 -Yoder, John"
18824,23573,9329831,"194H -106 -Ziboh, Vincent"
18825,23573,9329832,"194H -107 -Rodriguez, Raymond"
18826,23573,9329833,"194H -108 -Sanders, Mark"
18827,23573,9329834,"194H -109 -Hilt, Kenneth"
18828,23573,9329835,"194H -110 -Morand, Larry"
18829,23573,9329836,"194H -111 -Edwards, Benjamin"
18830,23573,9329837,"194H -112 -Dvorak, Jan"
18831,23573,9329838,"194H -113 -Michelmore, Richard"
18832,23573,9329839,"194H -114 -Nunnari, Jodi"
18833,23573,9329840,"194H -115 -Rose, Lesilee"
18834,23573,9329841,"194H -116 -Sawai, Earl"
18835,23573,9329842,194H -117 -The Staff
18836,23573,9329843,"194H -118 -Lott, Susan"
18837,23573,9329844,194H -119 -The Staff
18838,23573,9329845,"194H -120 -Juliano, Celina"
18839,23573,9329846,"194H -121 -Monfared, Mona"
18840,23573,9329847,194H -122 -The Staff
18841,23573,9329848,"194H -123 -Arsuaga, Francisco"
18842,23573,9329849,"194H -124 -Nord, Alexander"
18843,23573,9329850,"194H -125 -Comai, Luca"
18844,23573,9329851,"194H -126 -Mckenney, Richard"
18845,23573,9329852,197T -000 -The Staff
18846,23573,9329853,"197T -001 -Armstrong, Peter"
18847,23573,9329854,"197T -002 -Chan, Simon"
18848,23573,9329855,197T -003 -The Staff
18849,23573,9329856,"197T -004 -Kimsey, Robert"
18850,23573,9329857,"197T -005 -Cheng, R. Holland"
18851,23573,9329858,"197T -006 -Benton, Hilary"
18852,23573,9329859,"197T -007 -Burgess, Sean"
18853,23573,9329860,"197T -008 -Mcnally, Francis"
18854,23573,9329861,"197T -009 -Fraser, Christopher"
18855,23573,9329862,"197T -010 -Britt, Anne"
18856,23573,9329863,"197T -011 -Britt, R"
18857,23573,9329864,"197T -012 -Bruening, George"
18858,23573,9329865,"197T -013 -Burtis, Kenneth"
18859,23573,9329866,"197T -014 -Callis, Judy"
18860,23573,9329867,"197T -015 -Korf, Ian"
18861,23573,9329868,"197T -016 -Chang, Ernest"
18862,23573,9329869,"197T -017 -Lindsay, Leann"
18863,23573,9329870,"197T -018 -Al-Bassam, Jawdat"
18864,23573,9329871,"197T -019 -Kaplan, Kenneth"
18865,23573,9329872,"197T -020 -Xu, Lifeng"
18866,23573,9329873,"197T -021 -Rubin, Carol"
18867,23573,9329874,"197T -022 -Kimbrell, Deborah"
18868,23573,9329875,"197T -023 -Crowe, John"
18869,23573,9329876,"197T -024 -Dahmus, Michael"
18870,23573,9329877,"197T -025 -Maloof, Julin"
18871,23573,9329878,"197T -026 -Oneill, Sharman"
18872,23573,9329879,"197T -027 -Ducore, Jonathan"
18873,23573,9329880,"197T -028 -Erickson, Carol"
18874,23573,9329881,"197T -029 -Etzler, Marilynn"
18875,23573,9329882,"197T -030 -Fairclough, Robert"
18876,23573,9329883,"197T -031 -Fisher, Andrew"
18877,23573,9329884,"197T -032 -Fitzgerald, Paul"
18878,23573,9329885,"197T -033 -Gasser, Charles"
18879,23573,9329886,"197T -034 -Liu, Bo"
18880,23573,9329887,"197T -035 -Shiozaki, Kazuhiro"
18881,23573,9329888,"197T -036 -Kliebenstein, Daniel"
18882,23573,9329889,"197T -037 -Hammock, Bruce"
18883,23573,9329890,"197T -038 -Fiehn, Oliver"
18884,23573,9329891,"197T -039 -Harada, John"
18885,23573,9329892,"197T -040 -Harmer, Stacey"
18886,23573,9329893,"197T -041 -Hedrick, Jerry"
18887,23573,9329894,"197T -042 -Ori-Mckenney, Kassan"
18888,23573,9329895,"197T -043 -Hjelmeland, Leonard"
18889,23573,9329896,"197T -044 -Wilson, David"
18890,23573,9329897,"197T -045 -Hunter, Neil"
18891,23573,9329898,"197T -046 -Powers, Ted Edmund"
18892,23573,9329899,"197T -047 -Jue, Thomas"
18893,23573,9329900,"197T -048 -Murphy, Terence"
18894,23573,9329901,"197T -049 -Kiger, John"
18895,23573,9329902,"197T -050 -Carrasco Garcia, Sil"
18896,23573,9329903,"197T -051 -Kowalczykowski, Step"
18897,23573,9329904,"197T -052 -Labavitch, J"
18898,23573,9329905,"197T -053 -Lagarias, J"
18899,23573,9329906,"197T -054 -Leal, Walter"
18900,23573,9329907,"197T -055 -Last, Jerold"
18901,23573,9329908,"197T -056 -Baldwin, Enoch"
18902,23573,9329909,"197T -057 -Engebrecht, Joanne"
18903,23573,9329910,"197T -058 -Lucas, William"
18904,23573,9329911,"197T -059 -Luciw, Paul"
18905,23573,9329912,"197T -060 -Leary, Julie"
18906,23573,9329913,"197T -061 -Stahlberg, Henning"
18907,23573,9329914,"197T -062 -Matthews, Harry"
18908,23573,9329915,"197T -063 -Chedin, Frederic"
18909,23573,9329916,"197T -064 -Meares, Claude"
18910,23573,9329917,"197T -065 -Sundaresan, Venkates"
18911,23573,9329918,"197T -066 -Ellefson Crowder, Ma"
18912,23573,9329919,"197T -067 -Rose, Alan"
18913,23573,9329920,"197T -068 -Mulloney, Brian"
18914,23573,9329921,"197T -069 -Natzle, Jeanette"
18915,23573,9329922,"197T -070 -Lin, Su-Ju"
18916,23573,9329923,"197T -071 -Oneill, Sharman"
18917,23573,9329924,"197T -072 -Pappone, Pamela"
18918,23573,9329925,"197T -073 -Pessah, Isaac"
18919,23573,9329926,"197T -074 -Phillips, Donald"
18920,23573,9329927,"197T -075 -Powell, Jerry"
18921,23573,9329928,"197T -076 -Bowman, John"
18922,23573,9329929,"197T -077 -Privalsky, Martin"
18923,23573,9329930,"197T -078 -Radke, Kathryn"
18924,23573,9329931,"197T -079 -Rice, Robert"
18925,23573,9329932,"197T -080 -Rucker, Robert"
18926,23573,9329933,"197T -081 -Ryu, Dewey"
18927,23573,9329934,"197T -082 -Schmid, Carl"
18928,23573,9329935,"197T -083 -Scholey, Jonathan"
18929,23573,9329936,"197T -084 -Segel, Irwin"
18930,23573,9329937,"197T -085 -Segel, Leigh"
18931,23573,9329938,"197T -086 -Starr, Daniel"
18932,23573,9329939,"197T -087 -Smith, Gary"
18933,23573,9329940,"197T -088 -Dinesh-Kumar, Savith"
18934,23573,9329941,"197T -089 -Draper, Bruce"
18935,23573,9329942,"197T -090 -Toney, Michael"
18936,23573,9329943,"197T -091 -Tappel, A"
18937,23573,9329944,"197T -092 -Theg, Steven"
18938,23573,9329945,"197T -093 -Quiros, Carlos"
18939,23573,9329946,"197T -094 -Torres, Jose"
18940,23573,9329947,"197T -095 -Abel, Steffen"
18941,23573,9329948,"197T -096 -Heyer, Wolf"
18942,23573,9329949,"197T -097 -Myles, Diana"
18943,23573,9329950,197T -098 -The Staff
18944,23573,9329951,"197T -099 -Vulliet, Philip"
18945,23573,9329952,"197T -100 -Walsh, Donal"
18946,23573,9329953,"197T -101 -Turelli, Michael"
18947,23573,9329954,"197T -102 -Williamson, Valerie"
18948,23573,9329955,"197T -103 -Wilson, Martin"
18949,23573,9329956,"197T -104 -Langley, Charles"
18950,23573,9329957,"197T -105 -Yoder, John"
18951,23573,9329958,"197T -106 -Ziboh, Vincent"
18952,23573,9329959,"197T -107 -Rodriguez, Raymond"
18953,23573,9329960,"197T -108 -Sanders, Mark"
18954,23573,9329961,"197T -109 -Hilt, Kenneth"
18955,23573,9329962,"197T -110 -Morand, Larry"
18956,23573,9329963,"197T -111 -Edwards, Benjamin"
18957,23573,9329964,"197T -112 -Dvorak, Jan"
18958,23573,9329965,"197T -113 -Michelmore, Richard"
18959,23573,9329966,"197T -114 -Nunnari, Jodi"
18960,23573,9329967,"197T -115 -Rose, Lesilee"
18961,23573,9329968,"197T -116 -Sawai, Earl"
18962,23573,9329969,197T -117 -The Staff
18963,23573,9329970,"197T -118 -Lott, Susan"
18964,23573,9329971,197T -119 -The Staff
